protocol=H-20260910-11
source_revision=8dfbfb8f15eb2ff3d84629385cde99cd9f2bc9aa
source_sha256=d0bf0974df7b4d7c1f8f47369e80f939bf5f801e92fc2ffc36a2beebe199779b
INDEPENDENT=all binary words through length15 agree with the gap generator
NEGATIVE_CONTROL={"newest_first": "ASAASAS", "lag": 7, "P2": true, "no_SS": true, "clean": false}
HOLDOUT={"S_count": 200, "length": 401, "words": 20301, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 201, "length": 403, "words": 20503, "P2_no_SAAS": 1, "P2_with_SAAS": 50, "violations": 0}
HOLDOUT={"S_count": 202, "length": 405, "words": 20706, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 203, "length": 407, "words": 20910, "P2_no_SAAS": 0, "P2_with_SAAS": 51, "violations": 0}
HOLDOUT={"S_count": 204, "length": 409, "words": 21115, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 205, "length": 411, "words": 21321, "P2_no_SAAS": 1, "P2_with_SAAS": 51, "violations": 0}
HOLDOUT={"S_count": 206, "length": 413, "words": 21528, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 207, "length": 415, "words": 21736, "P2_no_SAAS": 0, "P2_with_SAAS": 52, "violations": 0}
HOLDOUT={"S_count": 208, "length": 417, "words": 21945, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 209, "length": 419, "words": 22155, "P2_no_SAAS": 1, "P2_with_SAAS": 52, "violations": 0}
HOLDOUT={"S_count": 210, "length": 421, "words": 22366, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 211, "length": 423, "words": 22578, "P2_no_SAAS": 0, "P2_with_SAAS": 53, "violations": 0}
HOLDOUT={"S_count": 212, "length": 425, "words": 22791, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 213, "length": 427, "words": 23005, "P2_no_SAAS": 1, "P2_with_SAAS": 53, "violations": 0}
HOLDOUT={"S_count": 214, "length": 429, "words": 23220, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 215, "length": 431, "words": 23436, "P2_no_SAAS": 0, "P2_with_SAAS": 54, "violations": 0}
HOLDOUT={"S_count": 216, "length": 433, "words": 23653, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 217, "length": 435, "words": 23871, "P2_no_SAAS": 1, "P2_with_SAAS": 54, "violations": 0}
HOLDOUT={"S_count": 218, "length": 437, "words": 24090, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 219, "length": 439, "words": 24310, "P2_no_SAAS": 0, "P2_with_SAAS": 55, "violations": 0}
HOLDOUT={"S_count": 220, "length": 441, "words": 24531, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 221, "length": 443, "words": 24753, "P2_no_SAAS": 1, "P2_with_SAAS": 55, "violations": 0}
HOLDOUT={"S_count": 222, "length": 445, "words": 24976, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 223, "length": 447, "words": 25200, "P2_no_SAAS": 0, "P2_with_SAAS": 56, "violations": 0}
HOLDOUT={"S_count": 224, "length": 449, "words": 25425, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 225, "length": 451, "words": 25651, "P2_no_SAAS": 1, "P2_with_SAAS": 56, "violations": 0}
HOLDOUT={"S_count": 226, "length": 453, "words": 25878, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 227, "length": 455, "words": 26106, "P2_no_SAAS": 0, "P2_with_SAAS": 57, "violations": 0}
HOLDOUT={"S_count": 228, "length": 457, "words": 26335, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 229, "length": 459, "words": 26565, "P2_no_SAAS": 1, "P2_with_SAAS": 57, "violations": 0}
HOLDOUT={"S_count": 230, "length": 461, "words": 26796, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 231, "length": 463, "words": 27028, "P2_no_SAAS": 0, "P2_with_SAAS": 58, "violations": 0}
HOLDOUT={"S_count": 232, "length": 465, "words": 27261, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 233, "length": 467, "words": 27495, "P2_no_SAAS": 1, "P2_with_SAAS": 58, "violations": 0}
HOLDOUT={"S_count": 234, "length": 469, "words": 27730, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 235, "length": 471, "words": 27966, "P2_no_SAAS": 0, "P2_with_SAAS": 59, "violations": 0}
HOLDOUT={"S_count": 236, "length": 473, "words": 28203, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 237, "length": 475, "words": 28441, "P2_no_SAAS": 1, "P2_with_SAAS": 59, "violations": 0}
HOLDOUT={"S_count": 238, "length": 477, "words": 28680, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 239, "length": 479, "words": 28920, "P2_no_SAAS": 0, "P2_with_SAAS": 60, "violations": 0}
HOLDOUT={"S_count": 240, "length": 481, "words": 29161, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 241, "length": 483, "words": 29403, "P2_no_SAAS": 1, "P2_with_SAAS": 60, "violations": 0}
HOLDOUT={"S_count": 242, "length": 485, "words": 29646, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 243, "length": 487, "words": 29890, "P2_no_SAAS": 0, "P2_with_SAAS": 61, "violations": 0}
HOLDOUT={"S_count": 244, "length": 489, "words": 30135, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 245, "length": 491, "words": 30381, "P2_no_SAAS": 1, "P2_with_SAAS": 61, "violations": 0}
HOLDOUT={"S_count": 246, "length": 493, "words": 30628, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 247, "length": 495, "words": 30876, "P2_no_SAAS": 0, "P2_with_SAAS": 62, "violations": 0}
HOLDOUT={"S_count": 248, "length": 497, "words": 31125, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 249, "length": 499, "words": 31375, "P2_no_SAAS": 1, "P2_with_SAAS": 62, "violations": 0}
HOLDOUT={"S_count": 250, "length": 501, "words": 31626, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 251, "length": 503, "words": 31878, "P2_no_SAAS": 0, "P2_with_SAAS": 63, "violations": 0}
HOLDOUT={"S_count": 252, "length": 505, "words": 32131, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 253, "length": 507, "words": 32385, "P2_no_SAAS": 1, "P2_with_SAAS": 63, "violations": 0}
HOLDOUT={"S_count": 254, "length": 509, "words": 32640, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
HOLDOUT={"S_count": 255, "length": 511, "words": 32896, "P2_no_SAAS": 0, "P2_with_SAAS": 64, "violations": 0}
HOLDOUT={"S_count": 256, "length": 513, "words": 33153, "P2_no_SAAS": 0, "P2_with_SAAS": 0, "violations": 0}
PASS={"total_words": 2862208, "P2_no_SS_no_SAAS": 64}
